product_name,sugars_100g,proteins_100g,categories_tags,ingredients_text,primary_category
piadina romagnola alla riminese all'olio extra vergine di oliva,1.62393162393162,7.09401709401709,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:flatbreads,en:piadina","Farina di grano tenero tipc &quot;O&quot;, Acqua, Olio Extra vergine di oliva (7%), Sale iodato, Agenti lievitanti: carbonato acido di sodio, difosfato disodico, amido di mais. Può contenere tracce di Latte e prodotti a base Soia. CONFEZIONATO IN ATMOSFERA PROTETTIVA E TRATTATO CON ALCOL ETILICO",Beverages
Fiambre Perna Extra,0.6,16.0,,,Other
Burger di verdure,3.70000004768372,6.30000019073486,,,Other
"Jambon sans couenne, sans nitrite, Bio",1.66666666666667,21.0000006357829,,,Other
Tortilla stack,2.557077582024,5.43378978015081,,,Other
Kålrot stykk,4.46,1.17,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:vegetables,en:turnip,en:rutabaga",rutabaga,Beverages
SDW Tradution complet thon,1.23,10.96,,,Other
Épinards à la crème,1.0,2.0,,,Other
Melon medley,5.9,0.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:fruits-based-foods,en:fruits",melon,Beverages
Plante,2.5,0.14,,,Other
Rooibos épicé,0.0,0.1,,,Other
Fromage blanc à la creme de marron,17.4,5.1,"en:dairies,en:desserts,en:dairy-desserts","FROMAGE BLANC 7.896 MG 73,304, crème de marron vanillée 26,71 % (sucre. pur60 do châtaignes 38%, naturel do vanil!o).",Other
Albóndigas guisadas,0.7,10.4,,,Other
Bratwurst Thüringer,8.0,8.0,,"Chicory Root Extract, Erythritol, Wheat Flour Bleached, Semisweet Chocolate, Chocolate Liquor, Cocoa Butter, Soy Lecithin, Natural Flavor, Sugarcane Fiber, Vegetable Glycerin, Canola Oil, Polydextrose, Sorbitol, Calcium Caseinate, Palm Kernel and Palm Oil, Whey Protein Concentrate, Egg White, Molasses, Leavening, Baking Soda, Sodium Aluminum Phosphate, Cocoa, Salt, Natural Flavor, Soy Lecithin, Stevia Leaf Extract",Other
Mini bagels,13.95,9.3,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads","Unbleached enriched wheat flour [flour, malted barley flour, reduced iron, niacin, thiamin mononitrate (vitamin b1), riboflavin (vitamin b2), folic acid], water, sugar, raisins, yeast, wheat gluten, salt, cinnamon, monoglycerides, caramel color, cornmeal, preservatives (calcium propionate, sulfiting agent), molasses, soybean oil, xanthan gum, cellulose gum, corn syrup, cornstarch, soy flour.",Beverages
Sweet Potato,4.18,1.57,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetable-based-foods-and-beverages,en:cereals-and-potatoes,en:vegetables-based-foods,en:fresh-foods,en:vegetables,en:fresh-plant-based-foods,en:fresh-vegetables,en:root-vegetables,en:sweet-potatoes",Sweet potatoes,Beverages
Cream Style Corn,6.4,1.6,,,Other
Nocciolino,56.7,5.9,,,Other
victoria,14.5,4.8,,,Other
Dattero rossi con noci,2.0,13.0,,,Other
M&m’s peanut butter,14.0,3.0,,,Other
Magdalenas mini clasicas,24.0,5.5,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:madeleines",,Biscuits
Bizcocho choco chips,28.0,6.4,,,Other
Pulled Texas BBQ Lamb,3.25581380563189,9.30232558139535,,,Other
Meat lovers pasta bake,3.20833325386047,8.41666698455811,,,Other
Mini cordon bleu di pollo,0.899999976158142,15.0,,,Other
blueberry muffins,3.0,6.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:breakfasts,en:cereals-and-potatoes,en:breads,en:dietary-supplements,en:special-breads,en:bodybuilding-supplements,en:english-muffins,en:protein-powders",,Beverages
Bush’s Brown Sugar Hickory Baked Beans,1.0,2.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:condiments,en:culinary-plants,en:aromatic-plants,en:fresh-foods,en:fresh-plant-based-foods,en:herbs,en:parsley,en:fresh-aromatic-plants,en:fresh-parsley","PREPARED NAVY BEANS, WATER, SUGAR. BROWN SUGAR. CONTAINS 2% OR LESS OF: TOMATO PUREE (TOMATO PASTE, WATER), SALT, WHITE MUSTARD (VINEGAR, WATER, MUSTARD SEED, SALT, NATURAL FLAVOR), MODIFIED CORN STARCH, ONION, VINEGAR, SPICE, CARAMEL COLOR GARLIC POWDER, NATURAL FLAVOR Rinse & Insert Lid METAL CAN how2recycle.info BUSH BROTHERS & COMPANY P.O. BOX 52330, DEPT.C. KNOXVILLE, TN 37950-2330 USA GLUTEN FREE www.bushbeans.com 1-844-558-5455 PLEASE REFER TO THE CODE ON END OF CAN. Convention Scan here for informa 園",Beverages
pearl milling company maple pancake on the go,23.33,10.0,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:snacks,en:meals,en:nuts-and-their-products,en:nuts,en:protien-powder","FARBY SPRUDELND DAS WASSER COLORE LEAU DURAN BOULONNANT EYERVESCENTE, COLORANDOUA DEL BAGNO Pawning Buks mon Fonge Cire ories PARA POR at Sg ated Fat 2.5g Fat Og unsaturated Fat 3g unsaturated Fat 2.5g sterol Omg um 180mg al Carbohydrate 17g Dietary Fiber 19 Total Sugars 1g Includes Og Added Sugars Protein 2g Vitamin D Omcg Calcium 13mg Iron Omg Potassium 173mg FACTURED AND DISTRIBUTED BY: EL USA LLC SOUTH NORTHPOINT, SUITE 100, PPELL TX, 75019, USA www.takis.us BARCEL 150 Dally Value 10% 13% A COMPANY OF GRUPO BIMBO 0% 8% 6% 4% 0% The Day Vue tes you how much & nunt in a serving of food contribute to a daily diet 2,000 calories a day is used for general ution advice 0% 2% INGREDIENTS CORN FLOUR (PROCESSED WITH LIME), VEGETABLE OIL (PALM AND/OR SOYBEAN AND/OR CANOLA OLS SEASONING (MALTODEXTRIN, CITRIC ACID, SUGAR, POTASSIUM CHLORIDE, SALT, MONOSODIUM GLUTAMATE, HOROLYZED SOYBEAN PROTEIN, NATURAL AND ARTIFICIAL BARS, HYDROLYZED YEAST, SOYBEAN OIL, ONION POWDER, LAKE, SODIUM BICARBONATE, CHILI PEPPER (CHILE). AINOSINATE, DISODIUM GUANYLATE, TBHQ RESERVATIVEN CONTAINS SOY MADE IN A FACILITY THAT MAY ALSO USE MILK, EGG, HEAT AND PEANUTS 0% 4% smartabel Scan here for more food information or call 1-800-432-8266 CO●●●●●●●●● OO Takis Takis OTE FOLLOW US ON o Y TAKIS USA Q TERRACYCLE GUARANTEED FRESH UNTIL PRINTED DATE Questions or comments 1-800-354-3372 Weekdays 8:00 am to 8:00 pm EST essed Please provide pro name, bag size d price and numbers found on the bag for a 57528 04811&quot; 2 BL.A.057018822 d nong",Beverages
Harvest cheddar,7.09999990463257,3.0,,,Other
Garden Salsa,1.0,5.0,"en:snacks,en:salty-snacks,en:appetizers,en:biscuits-and-crackers,en:chips-and-fries,en:crisps,en:crackers-appetizers",,Biscuits
Muscle Milk Vanilla Creme,2.86,45.71,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:protein,en:shakes",,Beverages
MM Cookies 'n Cream Protein Powder,50.0,20.0,"en:dietary-supplements,en:bodybuilding-supplements,en:protein-powders,en:shake",,Other
Kovilpatti Sweets,0.0,0.57,,,Other
Hot Dog Buns,4.0,4.0,en:protien-powder,,Other
Marias,14.0,3.0,"en:beverages-and-beverages-preparations,en:plant-based-foods-and-beverages,en:beverages,en:plant-based-foods,en:snacks,en:cereals-and-potatoes,en:breads,en:dietary-supplements,en:bodybuilding-supplements,en:protein-powders,en:electrolytes",,Beverages
Whole Grains Health Nut Bread,3.0,5.0,,,Other
Doritos Cool Ranch,3.57142857142857,7.14285714285714,,,Other
Whole 3.7% Fat Milk,4.7,3.5,,,Other
Pounti tranche,11.0,7.6,,,Other
Strawberries,4.86111111111111,0.694444444444444,,,Other
Électrolytes,0.0,0.0,en:dietary-supplements,"Bicarbonate de sodium, Citrate de tripotassium, Citrate de magnésium, Bisglycinate de calcium, Taurine, Eau de coco en poudre, Bisglycinate de zinc.",Other
Master Whey Protein Datteln - One Dream,4.2,79.0,,,Other
Courge musquée,1.6,27.0,,,Other
Organic tomato pulp,4.5,1.4,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:vegetables-based-foods,en:tomatoes-and-their-products,en:tomato-pulps",Tomates*,Beverages
Nutella biscuits,35.8,7.9,,,Other
organic tomato pasre,7.0,2.9,,,Other
Milch and nuss riegel,39.5,7.6,,,Other
ORGANIC TOMATO SAUCE ARRABIATA,4.1,1.6,"en:condiments,en:sauces,en:pasta-sauces,en:tomato-sauces,en:arrabbiata-sauces,en:groceries",,Other
Tomato sauce with eggplants,4.0,1.4,"en:dairies,en:fermented-foods,en:fermented-milk-products,en:cheeses,en:condiments,en:sauces,en:french-cheeses,en:tomato-sauces,en:abondance,en:groceries",,Other
Sauce Tomate Puttanesca Bio Kazidomi,3.8,1.5,"en:condiments,en:sauces,en:tomato-sauces,fr:sauces-puttanesca,en:tomate-sauces,en:groceries,fr:puttanesca,fr:sauce-italienne","Purée de tomates* 86,97%, olives* 7,67%, huile d’olive vierge extra* 3,41%, câpres* 1,28%, ail* 0,61%, poivre noir* (*issus de l'agriculture biologique)",Other
Sauce Tomate Aux Courgettes Bio Kazidomi,4.0,1.5,"en:condiments,en:sauces,en:tomato-sauces,en:groceries","Purée de tomates* 79,33%, courgettes* 9,72%, huile d’olive extra vierge* 3,24%, oignons*, carottes*, _Céleri*_, sel, poivre noir*.  (*issus de l'agriculture biologique)",Other
Sauce Tomate Au Thon & Olives Bio Kazidomi,3.8,2.5,"en:condiments,en:sauces,en:meal-sauces,en:tomato-sauces,en:tomato-sauces-with-olives,en:groceries","Purée de tomates* 83,99%, _thon_ 4,22%, olives* 4,22%, huile d’olive extra vierge* 3,19%, oignons*, sel, persil*. (*issus de l'agriculture biologique)",Other
Organic tomato sauce bolognese,3.2,4.2,"en:condiments,en:meats-and-their-products,en:sauces,en:meat-based-sauces,en:pasta-sauces,en:meat-based-pasta-sauces,en:bolognese-sauces,en:groceries","Tomato puree* (65,79%), beef mince meat* (19,35%), carrots* (4,62%), extra-virgin olive oil* (3,22%), onions* (3,01%), celery* (2,26%), red wine, salt, black pepper*, laurel* Storage:Once opened, store in the fridge, and consume within 5 days Advice for use: Shake well before opening. (*from organic farming). À consommer avant le : voir couvercle /To be consumed before : see the lid OTOGBO8080008",Other
Whey Protein aus Molke 1000 Gramm Vanilla,6.0,78.05,"en:dietary-supplements,en:bodybuilding-supplements,en:protein-powders","Molkenproteinkonzentrat 99%(_Wheyproteinkonzentrat_), (nur Schoko Kakaopulver entölt), Aroma, Pflanzenöl aus Raps, Süßungsmittel Acesulfam-K und Sucralose.",Other
Sauce tomate aux légumes bio,4.0,1.4,"en:condiments,en:sauces,en:meal-sauces,en:tomato-sauces,en:vegetable-sauces,en:groceries","Purée de tomates* 84%, carottes* 3,7%, huile d'olive extra vierge* 3%, oignons* 3%, courgettes* 2,5%, aubergines* 1,45%, _Céleri*_ 0,7%, basilic* 0,7%, sel . (*issus de l'agriculture biologique).",Other
Isaleanshake,17.0,40.0,,,Other
IsaLean Bar,23.0,28.0,,,Other
Isadelight,26.0,8.8,,,Other
Isalean,17.0,40.0,,,Other
Isa Lean Shake,17.0,41.0,,,Other
Isalean shake,10.0,0.98,,,Other
IsaLean,26.0,28.0,,,Other
IsaLean Bar,26.0,28.0,,,Other
IsaDelight,44.0,8.8,,,Other
IsaPro,6.09999990463257,78.0,,,Other
Isagenix,17.0,40.0,,,Other
IsaLean Shake,17.0,41.0,,,Other
IsaLean Shake,17.0,41.0,,,Other
Riso,0.6,6.9,,,Other
Isalean shake,17.0,41.0,,,Other
Greens,11.10000038147,22.200000762939,,,Other
Whole blend,4.8,33.0,,,Other
Isalean Protein Bar,10.0,15.0,,,Other
Passata de tomates bio,4.3,1.6,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:fruits-and-vegetables-based-foods,en:condiments,en:vegetables-based-foods,en:sauces,en:tomatoes-and-their-products,en:tomato-sauces,en:tomato-purees,en:strained-tomatoes,en:groceries",Tomates 100%,Beverages
Amped hydrate,80.0,0.0,,,Other
Organic pesto alla genovese,1.0,5.9,"en:condiments,en:sauces,en:pestos,en:groceries",,Other
Organic vegan pesto,1.0,5.8,"en:condiments,en:sauces,en:pestos,en:groceries","Extra virgin olive oil*, cashew nuts*, Genovese basil PDO*° in extra vir - gin olive oil* 27,6% (Genovese basil PDO*°48%, extra virgin olive oil* 45%, salt), pine kernels*, walnuts*, apple fibre*, garlic*, salt. May contain traces of soy, milk, other nuts. (*from organic farming). (°protected designation of origin).",Other
Snacks Isagenix,9.0,6.0,,,Other
Organic pesto with Tofu,1.0,6.3,,,Other
pesto,0.5,8.2,"en:condiments,en:sauces,en:pestos,en:groceries","Rucola à l'huile d'olive vierge extra* 39% (rucola* 52%, huile d'olive vierge extra* 41,5%, sel), _Noix de cajou*_, huile d'olive vierge extra*, Parmigiano Reggiano A.O.P. * (_lait*_, sel, présure), ail*. (*Ingrédients biologiques).",Other
Crème D'Olives Noires Bio Kazidomi,0.6,1.2,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:spreads,en:plant-based-spreads,en:salted-spreads,en:olive-tree-products,en:tapenades,en:black-tapenades","Préparation d'olives noires à l'huile d'olive vierge extra * 80% (olives noires* 92,5%, huile d'olive vierge extra* 4%, sel), huile d'olive vierge extra*, régulateur d'acidité : E330. (*ingrédients biologiques)",Beverages
Crème d'artichaut,0.0,1.9,"en:spreads,en:salted-spreads,en:artichoke-spreads","Arti - chokes* 70%, extra virgin olive oil*, salt, acidity regulator : E330. May contain traces of celery, nuts, milk, soy. (*from organic farming). À consommer avant le : voir couvercle. /To be consumed before : see the lid.",Other
Organic walnut cream,1.0,9.8,,,Other
Pesto Rosso,9.4,5.2,"en:condiments,en:sauces,en:pestos,en:red-pestos,en:groceries",,Other
Sztuka miesa z masarskiego straganu,0.8,21.0,,,Other
Pan de leche redondo,3.3,10.7,"en:snacks,en:sweet-snacks,en:sweet-pastries-and-pies,en:viennoiseries,en:milk-bread-rolls",,Snacks
Organic tomato sauce arrabiata,4.1,1.5,"en:condiments,en:sauces,en:pasta-sauces,en:tomato-sauces,en:arrabbiata-sauces,en:groceries",,Other
Lomo adobado,0.5,20.0,,,Other
Oatmeal And Chocolate Chip Cookie,30.0,6.0,,,Other
Salade verte,0.7,1.3,,,Other
Tisane bio Eucalyptus respirr,0.0,0.1,,,Other
Baguette constance,3.1,9.8,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:baguettes","farine de BLE. eau. levain de SEIGLE gluten de BLE, sel, levure, farine de BLE malte. Traces eventuelles de fruits a coquès et sesame.",Beverages
Sałatka kurczak w panko,3.0,6.1,,,Other
Egg salad sandwich,6.0,21.0,,,Other
L’authentique pain paillasse cereales,2.0,8.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads",,Beverages
Beignets fourres au chocolat,19.0,6.7,"en:snacks,en:sweet-snacks,en:biscuits-and-cakes,en:cakes,en:doughnuts,en:doughnuts-filled-with-chocolate,en:sweet-fritters,fr:beignets-au-chocolat",,Sweets
Mini beignets assortis,22.0,7.9,"en:snacks,en:sweet-snacks,en:sweet-fritters",,Snacks
Empanada Atún,1.6,7.4,"en:meals,en:pizzas-pies-and-quiches,en:salted-pies,es:empanada-de-atun",,Other
Sandwich pomme chèvre miel - Les Délices de Louison - Les Délices de Louison,6.0,8.5,,,Other
Viena Capellanes,63.6,4.7,,,Other
cuisse de poulet direct au four curry,0.9,17.0,"en:meats-and-their-products,en:meats,en:chicken-and-its-products,en:poultries,en:chickens,en:chicken-thighs",,Other
Schnitzel,0.699999988079071,9.89999961853027,,,Other
Vasito queso frambuesa,16.799999237061,2.2999999523163,,,Other
Nussmischung 4fach,5.0,18.1,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:nuts-and-their-products,en:nuts,en:shelled-nuts","25% Bio Haselnusskerne, Mandeln, Bio Cashewker Pecankerne. 500g 5170",Beverages
Focaccia bianca con rosmarino,1.8,2.3,,,Other
French Bread,1.49253731343284,8.95522388059701,,,Other
Les Navettes Fleur D'oranger,29.0,7.0,,,Other
Chocolate de algarroba,22.65,4.3,,,Other
Bagel,3.0,8.4,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:special-breads,en:bagel-breads",,Beverages
Le pavé du larizac,2.6,9.0,,,Other
Früchtemischung Bonbon,74.2,0.0,"en:snacks,en:sweet-snacks,en:confectioneries,en:candies",,Snacks
Whey Protein aus Molke 500 Gramm Vanilla,6.0,78.05,"en:dietary-supplements,en:bodybuilding-supplements,en:protein-powders","Molkenproteinkonzentrat 99%(_Wheyproteinkonzentrat_), (nur Schoko Kakaopulver entölt), Aroma, Pflanzenöl aus Raps, Süßungsmittel Acesulfam-K und Sucralose.",Other
Sandwich solene céréales sicilien,1.7,8.1,,"pain aux 6 céréqles 61,7 % farine (farine de BLÉ, GLUTEN de BLE), eu, mélange 6 céréales-3 graines 17,6% (farine de BLE complet, crème d'ORGE, farine d'AVOlNE, farine de maïs, semoule de BLÉ dur, graines cie millet, graines de lin, graines de SÉSAME, farine de SEIGLE), sel, levure, garniture 38,3% , coppa 30,2% (échine de porc, sel, dextrose de maïs, fenouil, arome naturel, sucre, conservateur: nitrate de potassium et nitrite de sodium - origine UE), salade 30,2%, tomate 30,2%, basilic 5%, huile d'olive.",Other
Pain aux 2 lins,3.1,10.0,,,Other
Crunchy Peanut Butter,5.33333333333333,26.6666666666667,,,Other
Grano e quinoa,0.4,5.8,,,Other
"Bowl printanier au poulet, asperges et feta",1.10000002384186,9.89999961853027,,,Other
Choco Donut,18.7,6.0,,,Other
Jus de pomme,9.7,0.5,"en:plant-based-foods-and-beverages,en:beverages,en:plant-based-beverages,en:fruit-based-beverages,en:juices-and-nectars,en:fruit-juices,en:unsweetened-beverages,en:apple-juices",,Beverages
Brioché poulet caesar,2.3,8.9,,,Other
Vitobest diet meal complete,7.0,18.0,,,Other
Tartines légères 3 céréales,1.6,9.7,,"farine de riz, farine de sarrasin* 24%, farine de millet* 20%, farine de souchet toasté* 5%, sel marin. *Produits issus de l'agriculture biologique.",Other
Home style macaroni cheese,3.28798185941043,6.80272108843537,,,Other
Zarte Filets vom Hering,3.8,11.1,,,Other
Mayonnaise,1.0,1.0,,,Other
BAguette bressan,0.6,9.5,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:baguettes","Bâguette Bressan Pain baguette 46,2%,' farine de BLÉ, eau, sel, levure, GLUTEN, farine de BLE malté, levure désactivée, acide ascorbique, Garniture 53,8%: filet de poulet braisé 34,3% (filet de poulet 82%, eau, acidifiant : lactate de potassium et acétate de sodium, amidon modifié de manioc, sel, dextrose glucose, arômes, gélifiants E407ayaM$xydant : érythèfbate de sodium, colorant : grafnel • origine UE), tomateN25x8%, OEUF dur 22,70/ , 'salade 17,20/ O",Beverages
Baguette Niçois,1.6,9.6,,,Other
Mile High burrito,1.0,17.0,,,Other
Roasted Sunflower Seeds,3.33333333333333,20.0,,,Other
Marmellata di arance rosse,0.2,0.5,,,Other
Pain de mie sans gluten,4.4,4.4,"en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:specific-products,en:products-for-specific-diets,en:breads,en:products-without-gluten,en:gluten-free-breads,en:sliced-breads,en:gluten-free-sliced-breads","Eau ; fécule de tapioca ; farine de riz ; fécule de pomme de terre ; huiles végétales : huile de colza, huile de tournesol ; levure ; humectant : glycérol végétal ; stabilisant : hydroxypropyl-méthyl-cellulose ; amidon de maïs ; blanc d’œuf déshydraté ; sucre en poudre ; enveloppes de psyllium en poudre ; farine de maïs ; sel iodé : sel ; iodate de potassium ; amidon de maïs fermenté ; amidon de riz.",Beverages
